ActivityStartDate,ActivityStartTime/Time,ActivityEndDate,ActivityEndTime/Time,MonitoringLocationIdentifier,ActivityDepthHeightMeasure/MeasureValue,ActivityMediaName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,MeasureQualifierCode,DetectionQuantitationLimitMeasure/MeasureValue,ResultDetectionConditionText,ProjectIdentifier,ResultAnalyticalMethod/MethodName,ProviderName,ActivityDepthHeightMeasure/MeasureUnitCode
2014-10-14,,,,21OHDGW_WQX-39FRA00404,,Water,Iron,1420.0,ug/L,Final,,,,41,USEPA 200.7,STORET,
2014-05-06,,,,21OHIO_WQX-V07W06,,Water,"Hardness, Ca, Mg",302.0,mg/L,Final,,,,1137,USEPA 200.7,STORET,
2014-04-01,,,,21OHDGW_WQX-39FRA00404,,Water,Toluene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Methyl bromide,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,1,1-Trichloroethane",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-07-23,,,,21OHIO_WQX-301248,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,1,2,2-Tetrachloroethane",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Cadmium,,,Final,,0.2,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Ethylene dibromide,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Carbon tetrachloride,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Xylene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,CFC-12,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Bromide,52.0,ug/L,Final,,,,41,USEPA 300.1,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,p-Chlorotoluene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Sodium,52.0,mg/L,Final,,,,41,USEPA 200.7,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Copper,3.4,ug/L,Final,,,,41,SM 3113B,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Sodium,54.0,mg/L,Final,,,,41,USEPA 200.7,STORET,
2012-07-05,,,,21OHIO_WQX-301249,,Biological,Fish Anomalies - Tumors,0.0,count,Final,,,,1171,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,"Hardness, Ca, Mg",438.0,mg/L,Final,,,,41,USEPA 200.7,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Chlorobenzene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Chemical oxygen demand,,,Final,,20.0,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,CFC-11,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Carbon,,,Final,,2.0,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Specific conductance,1002.0,mho/cm,Final,,,,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"Temperature, water",16.2,deg C,Final,,,,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Iron,1490.0,ug/L,Final,,,,41,USEPA 200.7,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,n-Propylbenzene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,sec-Butylbenzene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,2,3-Trichlorobenzene",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Toluene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Barium,140.0,ug/L,Final,,,,41,USEPA 200.7,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,o-Xylene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,"Temperature, water",15.3,deg C,Final,,,,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"2,2-Dichloropropane",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,p-Dichlorobenzene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Total dissolved solids,592.0,mg/L,Final,,,,41,SM 2540C,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Phosphorus,0.019,mg/L,Final,,,,41,USEPA 365.4,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Strontium,5160.0,ug/L,Final,,,,41,USEPA 200.7,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Aluminum,,,Final,,200.0,Present Below Quantification Limit,41,,STORET,
2012-07-23,,,,21OHIO_WQX-301248,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Arsenic,2.8,ug/L,Final,,,,41,SM 3113B,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,,Final,,0.1,Present Below Quantification Limit,41,,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,pH,6.96,,Final,,,,41,,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Dichlorobromomethane,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Chromium,,,Final,,2.0,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Arsenic,2.9,ug/L,Final,,,,41,SM 3113B,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Hexachlorobutadiene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Manganese,95.0,ug/L,Final,,,,41,USEPA 200.7,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,o-Chlorotoluene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Halon 1011,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,o-Dichlorobenzene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,2-Dibromo-3-chloropropane",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Benzene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,3,5-Trimethylbenzene",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Chloride,81.0,mg/L,Final,,,,41,USEPA 325.1,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Oxidation reduction potential (ORP),-17.0,mV,Final,,,,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Chloroform,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Chloride,78.3,mg/L,Final,,,,41,USEPA 325.1,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,1-Dichloroethylene",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"cis-1,2-Dichloroethylene",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,tert-Butylbenzene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"trans-1,3-Dichloropropene",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Fluoride,0.54,mg/L,Final,,,,41,SM 4500-FC,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Total dissolved solids,675.0,mg/L,Final,,,,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Calcium,121.0,mg/L,Final,,,,41,OEPA Method,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Potassium,3.0,mg/L,Final,,,,41,USEPA 200.7,STORET,
2012-07-23,,,,21OHIO_WQX-301248,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Cymene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Carbon,,,Final,,2.0,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,1-Dichloropropene",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Total dissolved solids,580.0,mg/L,Final,,,,41,SM 2540C,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,2,3-Trichloropropane",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Aluminum,,,Final,,200.0,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Ethylbenzene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Styrene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Lead,,,Final,,2.0,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Sulfate,62.6,mg/L,Final,,,,41,USEPA 375.2,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,1-Dichloroethane",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Phosphorus,0.022,mg/L,Final,,,,41,USEPA 365.4,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Ammonia,0.126,mg/L,Final,,,,41,SM 4500-NH3BE,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,"Alkalinity, total",368.0,mg/L,Final,,,,41,USEPA 310.1,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Cumene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Chemical oxygen demand,,,Final,,20.0,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,1,2-Trichloroethane",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Strontium,5470.0,ug/L,Final,,,,41,USEPA 200.7,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Iron,1240.0,ug/L,Final,,,,41,USEPA 200.7,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Magnesium,34.0,mg/L,Final,,,,41,USEPA 200.7,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Methylene chloride,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Nickel,3.9,ug/L,Final,,,,41,USEPA 200.7,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Sulfate,60.9,mg/L,Final,,,,41,USEPA 375.2,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Total dissolved solids,690.0,mg/L,Final,,,,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Chloromethane,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,,Final,,0.1,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Bromide,,,Final,,100.0,Present Below Quantification Limit,41,,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Copper,12.1,ug/L,Final,,,,41,SM 3113B,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Barium,135.0,ug/L,Final,,,,41,USEPA 200.7,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Magnesium,33.0,mg/L,Final,,,,41,USEPA 200.7,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Calcium,122.0,mg/L,Final,,,,41,OEPA Method,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Lead,,,Final,,2.0,Present Below Quantification Limit,41,,STORET,
2012-07-23,,,,21OHIO_WQX-301248,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,2-Dichloroethane",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Cadmium,,,Final,,0.2,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Methyl tert-butyl ether,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Chlorodibromomethane,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Potassium,3.0,mg/L,Final,,,,41,USEPA 200.7,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Zinc,,,Final,,10.0,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Selenium,,,Final,,2.0,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,m-Dichlorobenzene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Kjeldahl nitrogen,0.38,mg/L,Final,,,,41,USEPA 351.2,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Chromium,,,Final,,2.0,Present Below Quantification Limit,41,,STORET,
2012-07-05,,,,21OHIO_WQX-301249,,Biological,Fish Anomalies - Multiples,0.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,1,1,2-Tetrachloroethane",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"trans-1,2-Dichloroethylene",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Nickel,3.9,ug/L,Final,,,,41,USEPA 200.7,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Manganese,99.0,ug/L,Final,,,,41,USEPA 200.7,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,3-Dichloropropane",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"Alkalinity, total",369.0,mg/L,Final,,,,41,USEPA 310.1,STORET,
2012-07-05,,,,21OHIO_WQX-301249,,Biological,Fish Anomalies - Erosions,0.0,count,Final,,,,1171,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Ammonia,,,Final,,0.05,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Selenium,,,Final,,2.0,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"cis-1,3-Dichloropropene",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Chloroethane,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Vinyl chloride,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Dibromomethane,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Zinc,,,Final,,10.0,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Bromobenzene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Trichloroethylene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Tribromomethane,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Kjeldahl nitrogen,0.29,mg/L,Final,,,,41,USEPA 351.2,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Specific conductance,979.0,mho/cm,Final,,,,41,,STORET,
2012-07-05,,,,21OHIO_WQX-301249,,Biological,Fish Anomalies - Deformities,0.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,2,4-Trimethylbenzene",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,pH,7.13,,Final,,,,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,n-Butylbenzene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Trihalomethanes,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-07-05,,,,21OHIO_WQX-301249,,Biological,Fish Anomalies - Lesions,0.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"Hardness, Ca, Mg",445.0,mg/L,Final,,,,41,USEPA 200.7,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,2,4-Trichlorobenzene",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Naphthalene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-07-23,,,,21OHIO_WQX-301249,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Oxidation reduction potential (ORP),12.0,mV,Final,,,,41,,STORET,
2012-07-23,,,,21OHIO_WQX-301248,,Biological,Count,-1.0,count,Final,,,,1171,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,Tetrachloroethylene,,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-11-08,,,,21OHDGW_WQX-39FRA00404,,Water,"1,2-Dichloropropane",,,Final,,0.5,Present Below Quantification Limit,41,,STORET,
2012-04-10,,,,21OHDGW_WQX-39FRA00404,,Water,Fluoride,0.49,mg/L,Final,,,,41,SM 4500-FC,STORET,
2013-12-02,,,,21OHIO_WQX-302452,,Water,Cadmium,8.42,mg/kg,Final,,,,1734,SM 3113B,STORET,
2013-12-03,,,,21OHIO_WQX-302463,,Water,Total solids,32.8,%,Final,,,,1734,OEPA Method,STORET,
2013-12-03,,,,21OHIO_WQX-302460,,Water,Zinc,3770.0,mg/kg,Final,,,,1734,USEPA 200.7,STORET,
2013-12-03,,,,21OHIO_WQX-302461,,Water,Total solids,78.4,%,Final,,,,1734,OEPA Method,STORET,
2013-10-01,,,,21OHDGW_WQX-39FRA00404,,Water,"Temperature, water",16.8,deg C,Final,,,,41,,STORET,
2013-12-02,,,,21OHIO_WQX-302454,,Water,Cadmium,9.14,mg/kg,Final,,,,1734,SM 3113B,STORET,
2013-12-03,,,,21OHIO_WQX-302460,,Water,Cadmium,29.1,mg/kg,Final,,,,1734,SM 3113B,STORET,
2013-12-02,,,,21OHIO_WQX-302456,,Water,Total solids,56.6,%,Final,,,,1734,OEPA Method,STORET,
2013-12-02,,,,21OHIO_WQX-302459,,Water,Zinc,7310.0,mg/kg,Final,,,,1734,USEPA 200.7,STORET,
2013-12-02,,,,21OHIO_WQX-302455,,Water,Zinc,1510.0,mg/kg,Final,,,,1734,USEPA 200.7,STORET,
2013-12-02,,,,21OHIO_WQX-302453,,Water,Total solids,38.2,%,Final,,,,1734,OEPA Method,STORET,
2013-12-03,,,,21OHIO_WQX-302460,,Water,Cadmium,1.69,mg/kg,Final,,,,1734,SM 3113B,STORET,
2013-12-02,,,,21OHIO_WQX-302457,,Water,Total solids,42.4,%,Final,,,,1734,OEPA Method,STORET,
2013-12-02,,,,21OHIO_WQX-302459,,Water,Cadmium,85.1,mg/kg,Final,,,,1734,SM 3113B,STORET,
2013-12-02,,,,21OHIO_WQX-302455,,Water,Zinc,3320.0,mg/kg,Final,,,,1734,USEPA 200.7,STORET,
2013-12-02,,,,21OHIO_WQX-302452,,Water,Zinc,1640.0,mg/kg,Final,,,,1734,USEPA 200.7,STORET,
2013-04-23,,,,21OHDGW_WQX-39FRA00404,,Water,Specific conductance,990.0,mho/cm,Final,,,,41,,STORET,
2013-10-01,,,,21OHDGW_WQX-39FRA00404,,Water,Sulfate,69.8,mg/L,Final,,,,41,USEPA 375.2,STORET,
2013-12-02,,,,21OHIO_WQX-302457,,Water,Cadmium,88.9,mg/kg,Final,,,,1734,SM 3113B,STORET,
2013-12-02,,,,21OHIO_WQX-302456,,Water,Total solids,31.1,%,Final,,,,1734,OEPA Method,STORET,
2013-12-02,,,,21OHIO_WQX-302457,,Water,Cadmium,195.0,mg/kg,Final,,,,1734,SM 3113B,STORET,
2013-12-03,,,,21OHIO_WQX-302462,,Water,Total solids,75.2,%,Final,,,,1734,OEPA Method,STORET,
2013-12-02,,,,21OHIO_WQX-302458,,Water,Cadmium,25.6,mg/kg,Final,,,,1734,SM 3113B,STORET,
2013-10-01,,,,21OHDGW_WQX-39FRA00404,,Water,Strontium,4940.0,ug/L,Final,,,,41,USEPA 200.7,STORET,
2013-10-01,,,,21OHDGW_WQX-39FRA00404,,Water,Oxidation reduction potential (ORP),-33.0,mV,Final,,,,41,,STORET,
2013-10-01,,,,21OHDGW_WQX-39FRA00404,,Water,Total dissolved solids,630.0,mg/L,Final,,,,41,SM 2540C,STORET,
2013-12-03,,,,21OHIO_WQX-302461,,Water,Zinc,827.0,mg/kg,Final,,,,1734,USEPA 200.7,STORET,
2013-12-02,,,,21OHIO_WQX-302458,,Water,Total solids,44.1,%,Final,,,,1734,OEPA Method,STORET,
2013-12-02,,,,21OHIO_WQX-302457,,Water,Zinc,6420.0,mg/kg,Final,,,,1734,USEPA 200.7,STORET,
2013-12-02,,,,21OHIO_WQX-302459,,Water,Cadmium,223.0,mg/kg,Final,,,,1734,SM 3113B,STORET,
2013-12-02,,,,21OHIO_WQX-302456,,Water,Zinc,979.0,mg/kg,Final,,,,1734,USEPA 200.7,STORET,
2013-12-03,,,,21OHIO_WQX-302461,,Water,Zinc,2900.0,mg/kg,Final,,,,1734,USEPA 200.7,STORET,
2013-12-02,,,,21OHIO_WQX-302458,,Water,Total solids,79.5,%,Final,,,,1734,OEPA Method,STORET,
2013-12-02,,,,21OHIO_WQX-302453,,Water,Total solids,81.2,%,Final,,,,1734,OEPA Method,STORET,
2013-12-02,,,,21OHIO_WQX-302458,,Water,Cadmium,7.98,mg/kg,Final,,,,1734,SM 3113B,STORET,
2013-04-23,,,,21OHDGW_WQX-39FRA00404,,Water,Manganese,93.0,ug/L,Final,,,,41,USEPA 200.7,STORET,
2013-12-02,,,,21OHIO_WQX-302457,,Water,Zinc,5380.0,mg/kg,Final,,,,1734,USEPA 200.7,STORET,
2013-04-23,,,,21OHDGW_WQX-39FRA00404,,Water,Chemical oxygen demand,,,Final,,20.0,Present Below Quantification Limit,41,,STORET,
2013-12-02,,,,21OHIO_WQX-302451,,Water,Zinc,1450.0,mg/kg,Final,,,,1734,USEPA 200.7,STORET,
2013-12-02,,,,21OHIO_WQX-302459,,Water,Cadmium,172.0,mg/kg,Final,,,,1734,SM 3113B,STORET,
2013-12-02,,,,21OHIO_WQX-302457,,Water,Total solids,61.8,%,Final,,,,1734,OEPA Method,STORET,
2013-12-02,,,,21OHIO_WQX-302453,,Water,Total solids,86.0,%,Final,,,,1734,OEPA Method,STORET,
2013-12-02,,,,21OHIO_WQX-302456,,Water,Zinc,558.0,mg/kg,Final,,,,1734,USEPA 200.7,STORET,
